nama_workcenter,nama_detail,nama_dept,nomor_wo_repair,level_wo,level_urgency,estimasi,Requestor,status_wo,waktu_kerusakan_mesin,waktu_pengajuan_servis,nama_kerusakan,deskripsi_bebas,jenis_failure,penyebab_masalah,penyelesaian,saran,waktu_mulai,waktu_selesai,catatan_perlu_pmt,catatan,waktu_reject_wo,ditolak_oleh
Fillpack B,Konveyor KVY1031,PRB,AC1906-0215,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/15/2019 6:00:00 AM,2/11/2019 11:51:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1032,PRB,AC1918-0137,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/10/2019 6:00:00 AM,5/2/2019 11:52:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1031,PRB,AC1913-0106,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/5/2019 6:00:00 AM,3/27/2019 3:51:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1026,PRB,AC1908-0176,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/28/2019 6:00:00 AM,2/22/2019 11:01:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1033,PRB,AC1910-0013,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/12/2019 6:00:00 AM,3/5/2019 11:14:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1031,PRB,AC1919-0104,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/17/2019 6:00:00 AM,5/8/2019 9:42:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1029,PRB,AC1906-0213,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/15/2019 6:00:00 AM,2/11/2019 11:48:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1033,PRB,AC1912-0052,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/26/2019 6:00:00 AM,3/19/2019 10:15:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1026,PRB,AC1912-0075,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/28/2019 6:00:00 AM,3/19/2019 10:42:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1026,PRB,AC1919-0097,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/16/2019 6:00:00 AM,5/8/2019 9:36:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1027,PRB,AC1906-0058,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/8/2019 6:00:00 AM,2/6/2019 2:46:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1032,PRB,AC1906-0064,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/8/2019 6:00:00 AM,2/6/2019 2:54:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1027,PRB,AC1907-0165,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/22/2019 6:00:00 AM,2/15/2019 10:27:00 AM,FFT,FFT mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1033,PRB,AC1919-0057,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/14/2019 6:00:00 AM,5/7/2019 4:11:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1032,PRB,AC1906-0216,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/15/2019 6:00:00 AM,2/11/2019 11:53:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1029,PRB,AC1913-0099,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/5/2019 6:00:00 AM,3/27/2019 2:10:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1035,PRB,AC1912-0054,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/26/2019 6:00:00 AM,3/19/2019 10:18:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1032,PRB,AC1908-0187,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/1/2019 6:00:00 AM,2/22/2019 11:19:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1029,PRB,AC1916-0072,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/26/2019 6:00:00 AM,4/16/2019 11:09:00 AM,FFT,FF Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1027,PRB,AC1908-0181,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/1/2019 6:00:00 AM,2/22/2019 11:12:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1032,PRB,AC1913-0107,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/5/2019 6:00:00 AM,3/27/2019 3:52:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1030,PRB,AC1916-0075,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/26/2019 6:00:00 AM,4/16/2019 1:07:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1027,PRB,AC1918-0132,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/10/2019 6:00:00 AM,5/2/2019 11:49:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1030,PRB,AC1918-0135,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/10/2019 6:00:00 AM,5/2/2019 11:51:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Printer PRT1025,PRB,AC1910-0022,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/12/2019 6:00:00 AM,3/5/2019 11:23:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1028,PRB,AC1909-0158,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/8/2019 6:00:00 AM,3/1/2019 11:00:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1032,PRB,AC1919-0105,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/17/2019 6:00:00 AM,5/8/2019 9:43:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Printer PRT1025,PRB,AC1912-0061,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/26/2019 6:00:00 AM,3/19/2019 10:25:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1028,PRB,AC1910-0046,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/15/2019 6:00:00 AM,3/5/2019 1:40:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1031,PRB,AC1907-0169,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/22/2019 6:00:00 AM,2/15/2019 10:39:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Printer PRT1025,PRB,AC1917-0094,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/30/2019 6:00:00 AM,4/24/2019 11:25:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1034,PRB,AC1906-0155,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/12/2019 6:00:00 AM,2/8/2019 4:15:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1034,PRB,AC1912-0053,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/26/2019 6:00:00 AM,3/19/2019 10:17:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1031,PRB,AC1918-0136,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/10/2019 6:00:00 AM,5/2/2019 11:52:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1034,PRB,AC1919-0058,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/14/2019 6:00:00 AM,5/7/2019 4:12:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1003,PRB,AC1912-0055,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/26/2019 6:00:00 AM,3/19/2019 10:19:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1028,PRB,AC1912-0079,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/29/2019 6:00:00 AM,3/19/2019 10:46:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1028,PRB,AC1918-0133,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/10/2019 6:00:00 AM,5/2/2019 11:50:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1035,PRB,AC1906-0156,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/12/2019 6:00:00 AM,2/8/2019 4:16:00 PM,FFT,FF Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1029,PRB,AC1910-0047,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/15/2019 6:00:00 AM,3/5/2019 1:41:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1003,PRB,AC1919-0060,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/14/2019 6:00:00 AM,5/7/2019 4:13:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1035,PRB,AC1910-0015,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/12/2019 6:00:00 AM,3/5/2019 11:16:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1032,PRB,AC1907-0170,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/22/2019 6:00:00 AM,2/15/2019 10:40:00 AM,FFT,FFT mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1007,PRB,AC1907-0138,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/20/2019 6:00:00 AM,2/14/2019 3:55:00 PM,FFT,FFT mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1003,PRB,AC1910-0016,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/12/2019 6:00:00 AM,3/5/2019 11:17:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1032,PRB,AC1912-0083,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/29/2019 6:00:00 AM,3/19/2019 10:51:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1007,PRB,AC1908-0172,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/27/2019 6:00:00 AM,2/22/2019 10:55:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1003,PRB,AC1913-0066,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/1/2019 6:00:00 AM,3/27/2019 8:03:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1034,PRB,AC1910-0014,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/12/2019 6:00:00 AM,3/5/2019 11:15:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1008,PRB,AC1913-0096,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/2/2019 6:05:00 AM,3/27/2019 2:05:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1004,PRB,AC1906-0158,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/12/2019 6:00:00 AM,2/8/2019 4:18:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1035,PRB,AC1913-0065,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/1/2019 6:00:00 AM,3/27/2019 8:02:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1035,PRB,AC1919-0059,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/14/2019 6:00:00 AM,5/7/2019 4:13:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1003,PRB,AC1906-0157,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/12/2019 6:00:00 AM,2/8/2019 4:17:00 PM,FFT,FF mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1009,PRB,AC1906-0052,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/7/2019 6:00:00 AM,2/6/2019 2:29:00 PM,FFT,FFT mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1004,PRB,AC1912-0056,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/26/2019 6:00:00 AM,3/19/2019 10:20:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1004,PRB,AC1910-0017,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/12/2019 6:00:00 AM,3/5/2019 11:18:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1009,PRB,AC1908-0177,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/28/2019 6:00:00 AM,2/22/2019 11:02:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1006,PRB,AC1910-0032,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/13/2019 6:00:00 AM,3/5/2019 11:35:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1009,PRB,AC1912-0076,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/28/2019 6:00:00 AM,3/19/2019 10:43:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1007,PRB,AC1906-0204,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/13/2019 6:00:00 AM,2/11/2019 11:36:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1009,PRB,AC1918-0130,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/9/2019 6:00:00 AM,5/2/2019 11:33:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1007,PRB,AC1912-0070,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/27/2019 6:00:00 AM,3/19/2019 10:33:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1007,PRB,AC1918-0124,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/8/2019 6:00:00 AM,5/2/2019 11:24:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1012,PRB,AC1907-0171,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/22/2019 6:00:00 AM,2/15/2019 10:41:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1009,PRB,AC1906-0209,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/14/2019 6:00:00 AM,2/11/2019 11:41:00 AM,FFT,FFT mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1008,PRB,AC1906-0201,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/13/2019 6:00:00 AM,2/11/2019 11:25:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1012,PRB,AC1910-0042,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/14/2019 6:00:00 AM,3/5/2019 11:50:00 AM,FFT,FFT MIngguan,,,,,,,,,,
Fillpack B,Wrapping WRP1009,PRB,AC1913-0094,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/4/2019 6:00:00 AM,3/27/2019 1:57:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1008,PRB,AC1907-0137,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/20/2019 6:00:00 AM,2/14/2019 3:54:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1012,PRB,AC1910-0051,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/15/2019 6:00:00 AM,3/5/2019 1:45:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1012,PRB,AC1912-0084,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/29/2019 6:00:00 AM,3/19/2019 10:52:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1009,PRB,AC1919-0098,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/16/2019 6:00:00 AM,5/8/2019 9:37:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1009,PRB,AC1910-0041,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/14/2019 6:00:00 AM,3/5/2019 11:49:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1012,PRB,AC1913-0108,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/5/2019 6:00:00 AM,3/27/2019 3:55:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1012,PRB,AC1906-0210,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/14/2019 6:00:00 AM,2/11/2019 11:43:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1029,PRB,AC1911-0147,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/22/2019 2:30:00 PM,3/14/2019 2:30:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1009,PRB,AC1916-0068,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/25/2019 6:00:00 AM,4/16/2019 11:03:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1012,PRB,AC1908-0188,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/1/2019 6:00:00 AM,2/22/2019 11:20:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1012,PRB,AC1916-0069,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/25/2019 6:00:00 AM,4/16/2019 11:05:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1012,PRB,AC1919-0099,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/16/2019 6:00:00 AM,5/8/2019 9:37:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1013,PRB,AC1908-0189,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/1/2019 6:00:00 AM,2/22/2019 11:22:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1013,PRB,AC1913-0109,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/5/2019 6:00:00 AM,3/27/2019 3:57:00 PM,FFT,FFT mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1012,PRB,AC1906-0053,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/7/2019 6:00:00 AM,2/6/2019 2:30:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1012,PRB,AC1909-0128,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/8/2019 6:00:00 AM,3/1/2019 9:26:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1013,PRB,AC1919-0107,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/17/2019 6:00:00 AM,5/8/2019 9:45:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1012,PRB,AC1914-0078,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/11/2019 6:00:00 AM,4/2/2019 1:28:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1012,PRB,AC1917-0118,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/3/2019 6:00:00 AM,4/24/2019 11:51:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1014,PRB,AC1906-0219,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/15/2019 6:00:00 AM,2/11/2019 11:59:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1012,PRB,AC1916-0078,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/26/2019 6:00:00 AM,4/16/2019 1:10:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1012,PRB,AC1918-0138,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/10/2019 6:00:00 AM,5/2/2019 11:53:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1029,PRB,AC1912-0080,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/29/2019 6:00:00 AM,3/19/2019 10:48:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1012,PRB,AC1919-0106,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/17/2019 6:00:00 AM,5/8/2019 9:44:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1014,PRB,AC1908-0190,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/1/2019 6:00:00 AM,2/22/2019 11:23:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1013,PRB,AC1909-0129,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/8/2019 6:00:00 AM,3/1/2019 9:28:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1014,PRB,AC1910-0053,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/15/2019 6:00:00 AM,3/5/2019 1:47:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1014,PRB,AC1913-0110,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/5/2019 6:00:00 AM,3/27/2019 3:59:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1029,PRB,AC1919-0102,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/17/2019 6:00:00 AM,5/8/2019 9:41:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1029,PRB,AC1920-0010,tidak menghambat,Low,1 Bulan,Okta Fajarsyah,pending,5/14/2019 11:25:00 AM,5/14/2019 11:25:00 AM,Maintenance,project repair & maintenance,,,,,,,,,,
Fillpack B,Wrapping WRP1013,PRB,AC1912-0085,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/29/2019 6:00:00 AM,3/19/2019 10:53:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1014,PRB,AC1918-0143,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/10/2019 6:00:00 AM,5/2/2019 1:05:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1030,PRB,AC1906-0061,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/8/2019 6:00:00 AM,2/6/2019 2:49:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1030,PRB,AC1908-0185,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/1/2019 6:00:00 AM,2/22/2019 11:17:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1013,PRB,AC1917-0119,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/3/2019 6:00:00 AM,4/24/2019 11:52:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1014,PRB,AC1919-0108,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/17/2019 6:00:00 AM,5/8/2019 9:46:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1030,PRB,AC1909-0125,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/8/2019 9:21:00 AM,3/1/2019 9:21:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1013,PRB,AC1918-0139,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/10/2019 6:00:00 AM,5/2/2019 11:54:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1015,PRB,AC1906-0220,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/15/2019 6:00:00 AM,2/11/2019 12:00:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1015,PRB,AC1906-0068,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/8/2019 6:00:00 AM,2/6/2019 2:57:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1031,PRB,AC1909-0126,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/8/2019 6:00:00 AM,3/1/2019 9:22:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1015,PRB,AC1911-0156,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/22/2019 6:00:00 AM,3/14/2019 2:37:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1015,PRB,AC1909-0131,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/8/2019 6:00:00 AM,3/1/2019 9:39:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1014,PRB,AC1909-0130,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/8/2019 6:00:00 AM,3/1/2019 9:30:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1015,PRB,AC1916-0081,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/26/2019 6:00:00 AM,4/16/2019 1:13:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1031,PRB,AC1911-0150,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/22/2019 6:00:00 AM,3/14/2019 2:32:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1015,PRB,AC1913-0111,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/5/2019 6:00:00 AM,3/27/2019 4:00:00 PM,FFT,FF MIngguan,,,,,,,,,,
Fillpack B,Filling Stickpack FST1003,PRB,AC1919-0167,tidak menghambat,Medium,1 Minggu,Purwanti,pending,5/10/2019 2:30:00 PM,5/10/2019 2:30:00 PM,Feeder,Mencopot feeder yang tidak terpakai,,,,,,,,,,
Fillpack B,Wrapping WRP1014,PRB,AC1912-0086,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/29/2019 6:00:00 AM,3/19/2019 10:54:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1031,PRB,AC1916-0076,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/26/2019 6:00:00 AM,4/16/2019 1:08:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1032,PRB,AC1909-0127,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/8/2019 6:00:00 AM,3/1/2019 9:23:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Wrapping WRP1014,PRB,AC1916-0080,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/26/2019 6:00:00 AM,4/16/2019 1:12:00 PM,FFT,FFT Mingguan,,,,,,,,,,
